,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,Month,Day,Hour,Daylight
29541,1.2631355491863376,-0.17715727644631732,-2.4451777936236274,0.0430729478975509,1.9910316391279301,1.6800189941872796,1.2687560888987226,-0.22586332944140983,0.07285626135457593,1.5528136320421189
10732,1.4714592585090496,-0.01159409036320134,0.8653197272311626,-0.6536330382921831,-0.4878344657253414,-0.1834839520822231,-0.3869918237711159,0.46125777881734176,-0.5243814105058349,1.0198926379490516
10408,1.6164463460385372,-0.17715727644631732,-0.4220959753234853,0.5075436053573735,-0.14820924611472464,-0.49268740390768134,-0.3869918237711159,0.5757779635271337,0.37147509728478134,0.6587315706171122
23236,1.4729530467588896,1.4784745843848426,1.23315278510391,-1.8922214581850436,-0.9539662891808727,1.3708155423618216,0.4408821325638033,-1.2565449918295373,-0.22576257457562948,1.3713853712657365
28453,-1.2840124229111471,-1.5016627651112453,-0.7899290331962325,1.0107201509388481,0.8206323401852047,-0.49268740390768134,1.2687560888987226,0.2322174093977579,-1.420237918296451,-1.1560991761747756
8201,-1.2694928011227005,-1.3360995790281291,-0.6060125042598262,1.088131927182152,0.019518610668420554,0.43768369667427787,-0.3869918237711159,1.4919394412054692,-1.7188567542266566,-1.7068886900929716
20662,0.3309519297560705,-0.34272046252943333,1.23315278510391,0.9720142628171963,0.2850403364912296,-0.49268740390768134,0.4408821325638033,-0.22586332944140983,-0.5243814105058349,0.4276591489241882
16606,1.354674893136544,0.9817850261354946,0.4974866693584154,-1.7761037938200879,-0.4404537152216281,-0.1834839520822231,0.4408821325638033,1.3774192564956773,0.07285626135457593,1.5834390585111695
2370,1.2235501605655728,0.8162218400523786,-0.6060125042598262,0.23660238850581036,-1.1701172729788127,0.1284802448488196,-1.2148657801060352,0.5757779635271337,0.37147509728478134,0.835583850805003
3238,1.674853466607289,1.1473482122186105,1.0492362561675688,-0.38269182144061986,-0.595483530869778,-1.1138550526641824,-1.2148657801060352,0.2322174093977579,-0.22576257457562948,1.1041517092685638
11885,0.8363901219719944,1.8096009565510744,2.1527354297858103,-2.2792803394015624,-0.8685861767731814,-1.1138550526641824,-0.3869918237711159,0.0031770399781740353,-0.5243814105058349,0.6680809485327999
18905,-0.39502915966625796,-0.34272046252943333,-0.05426291745067276,0.9333083746955444,-0.33564749510741426,1.0588513454307786,0.4408821325638033,0.46125777881734176,0.07285626135457593,1.4572157492564708
11242,-0.6879909112249145,0.3195322818030306,-0.4220959753234853,0.7397789340872849,0.021508602189576318,-0.1834839520822231,-0.3869918237711159,0.34673759410754984,1.2673316050753975,-0.8200914952860178
29026,-1.2259638115223577,-2.826168253776173,-3.180843909369122,0.7784848222089368,1.3539500678550012,-1.425819249595225,1.2687560888987226,0.0031770399781740353,-1.420237918296451,-1.0919478750680405
14374,-0.9440560930125186,0.3195322818030306,-0.6060125042598262,0.8946024865738925,-1.145289759714867,-0.804651600838724,-0.3869918237711159,-0.9129844377001615,0.6700939332149868,0.47060618063244847
